gonderici_id,Toplam_fatura,Toplam_fatura_dovizi,Toplam_navlun,Toplam_navlun_dovizi,Toplam_sigorta,Toplam_sigorta_dovizi,Toplam_yurt_disi_harcamalar,Toplam_yurt_disi_harcamalarin_dovizi,Toplam_yurt_ici_harcamalar,Telafi_edici_vergi,Kap_adedi,DolayliOdeme,Komisyon,Tellaliye,RoyaltiLisans,Nakliye,Sigorta,GirisSonrasiNakliye,DigerOdemeler,VergiHarcFon,Brut_agirlik,Net_agirlik,Istatistiki_miktar,Fatura_miktari,Fatura_miktarinin_dovizi,Navlun_miktari,Navlun_miktarinin_dovizi,Istatistiki_kiymet,Sigorta_miktari,Sigorta_miktarinin_dovizi,Miktar_birimi,Adedi,Miktar,Yurtici_Diger,Yurtici_Banka,Yurtici_Depolama,Yurtici_Tahliye,Yurtici_Liman,Yurtici_Kultur,Yurtici_Kkdf,KDV_Iceren_Yurtici_Giderler_Toplami,Yurtici_Cevre,YurtDisi_Komisyon,YurtDisi_Komisyon_Dovizi,YurtDisi_Demuraj,YurtDisi_Demuraj_Dovizi,YurtDisi_Royalti,YurtDisi_Royalti_Dovizi,YurtDisi_Faiz,YurtDisi_Faiz_Dovizi,YurtDisi_Diger,YurtDisi_Diger_Dovizi,Alici,Rejim,Cikis_ulkesi,Gidecegi_sevk_ulkesi,Teslim_sekli,Teslim_yeri,Gonderici_satici_iliskisi,Islemin_niteligi,OdemeSekliKodu,VergiKodu,Gtip,Mensei_ulke,KDV_Oran,file_name
NoGonderici,162750.0,EUR,0.0,,0.0,,0.0,,263000.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76581.0,75000.0,75000.0,162750.0,EUR,0.0,,0.0,0.0,,KGM,60.0,75000.0,4000.0,0.0,205000.0,4000.0,50000.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4071,664,664,CIF,ÇANAKKALE,,11,2,10,253090700000,664,,IM1749 - giden.xml
NoGonderici,93275.84,USD,218500.0,,950.0,TRY,2266274.72,TRY,28000.0,0.0,23.0,0.0,0.0,0.0,0.0,218500.0,950.0,0.0,0.0,0.0,8498.0,6104.68,5316.0,93275.84,USD,218500.0,TRY,0.0,950.0,TRY,C62,1.0,5316.0,4000.0,0.0,15000.0,4000.0,5000.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,2266274.72,TRY,,4000,720,720,FOB,ÇİN HALK CUMHURİYETİ,,11,1,10,848180110000,720,,IM3778 - giden.xml
NoGonderici,4359.8,GBP,120500.0,,120.0,TRY,0.0,,5624.1,0.0,16.0,0.0,0.0,0.0,0.0,120500.0,120.0,0.0,0.0,0.0,20360.0,20000.0,20000.0,4359.8,GBP,120500.0,TRY,0.0,120.0,TRY,KGM,16.0,20000.0,1624.1,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4071,006,006,FCA,Birleşik Krallık,,11,2,10,250700200011,006,,IM688 - giden.xml
NoGonderici,30600.0,EUR,70500.0,,400.0,TRY,3500.0,TRY,5624.1,0.0,20.0,0.0,0.0,0.0,0.0,70500.0,400.0,0.0,0.0,0.0,20400.0,20000.0,20000.0,30600.0,EUR,70500.0,TRY,0.0,400.0,TRY,KGM,20.0,20000.0,1624.1,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,3500.0,TRY,,4071,005,005,EXW,İTALYA,,11,1,10,320710000000,005,,IM5163 - giden.xml
NoGonderici,8900.0,EUR,10250.0,,150.0,TRY,0.0,,22000.0,0.0,4.0,0.0,0.0,0.0,0.0,10250.0,150.0,0.0,0.0,0.0,5060.0,5000.0,5000.0,8900.0,EUR,10250.0,TRY,0.0,150.0,TRY,KGM,4.0,5000.0,3000.0,0.0,10000.0,4000.0,5000.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4071,005,005,EXW,İTALYA,,11,2,10,690912000000,005,,IM1157 - giden.xml
NoGonderici,12182.4,EUR,104500.0,,200.0,TRY,0.0,,197624.1,0.0,40.0,0.0,0.0,0.0,0.0,104500.0,200.0,0.0,0.0,0.0,41400.0,40000.0,40000.0,12182.4,EUR,104500.0,TRY,0.0,200.0,TRY,KGM,40.0,40000.0,4624.1,0.0,170000.0,4000.0,19000.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4071,004,017,FCA,ALMANYA,,11,2,10,250700800012,004,,IM5534 - giden.xml
NoGonderici,19019.78,EUR,6300.0,,280.0,TRY,0.0,,6624.1,0.0,2.0,0.0,0.0,0.0,0.0,1252.07,35.4,0.0,0.0,0.0,4.74,2.72,1.0,1833.0,EUR,626.03,TRY,0.0,26.98,TRY,C62,2.0,1.0,156.52,0.0,481.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4071,005,005,FCA,İTALYA,,,1,10,591000000000,004,,IM16778 - giden.xml
NoGonderici,30600.0,EUR,4500.0,,450.0,TRY,0.0,,7624.1,0.0,20.0,0.0,0.0,0.0,0.0,4500.0,450.0,0.0,0.0,0.0,20440.0,20000.0,20000.0,30600.0,EUR,4500.0,TRY,0.0,450.0,TRY,KGM,20.0,20000.0,2624.1,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4071,005,098,EXW,İTALYA,,,1,10,320710000000,005,,IM19524 - giden.xml
NoGonderici,1.95,EUR,0.0,,50.0,TRY,7000.0,TRY,6000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1.0,1.0,1.0,1.95,EUR,0.0,,0.0,50.0,TRY,KGM,1.0,1.0,1000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,7000.0,TRY,,4000,005,005,DAP,İSTANBUL,,99,7,10,281820000000,091,,IM3860 - giden.xml
NoGonderici,4359.8,GBP,127500.0,,120.0,TRY,0.0,,5624.1,0.0,16.0,0.0,0.0,0.0,0.0,127500.0,120.0,0.0,0.0,0.0,20360.0,20000.0,20000.0,4359.8,GBP,127500.0,TRY,0.0,120.0,TRY,KGM,16.0,20000.0,1624.1,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4071,006,006,FCA,Birleşik Krallık,,11,2,10,250700200011,006,,IM660 - giden.xml
NoGonderici,4359.8,GBP,117850.0,,100.0,TRY,0.0,,5000.0,0.0,16.0,0.0,0.0,0.0,0.0,117850.0,100.0,0.0,0.0,0.0,20360.0,20000.0,20000.0,4359.8,GBP,117850.0,TRY,0.0,100.0,TRY,KGM,16.0,20000.0,1000.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4071,006,006,FCA,Birleşik Krallık,,11,2,10,250700200011,006,,IM184 - giden.xml
NoGonderici,7034.0,USD,12500.0,,150.0,TRY,0.0,,12000.0,0.0,3.0,0.0,0.0,0.0,0.0,4523.07,63.37,0.0,0.0,0.0,149.92,103.88,200.0,2972.0,USD,4523.07,TRY,0.0,63.37,TRY,C62,1.0,200.0,845.03,0.0,2535.11,845.03,845.03,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4000,720,720,FOB,ÇİN HALK CUMHURİYETİ,,,2,10,392490000019,720,,IM11018 - giden.xml
NoGonderici,52768.36,EUR,7850.0,,620.0,TRY,0.0,,6624.1,0.0,5.0,0.0,0.0,0.0,0.0,144.3,2.32,0.0,0.0,0.0,155.0,112.0,1.0,33454.0,EUR,6882.07,TRY,0.0,393.06,TRY,C62,5.0,1.0,1029.64,0.0,3169.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4071,005,005,FCA,İTALYA,,11,2,10,591000000000,004,,IM9007 - giden.xml
NoGonderici,3963.52,USD,59500.0,,100.0,TRY,0.0,,6000.0,0.0,8.0,0.0,0.0,0.0,0.0,59500.0,100.0,0.0,0.0,0.0,212.0,133.12,64.0,3963.52,USD,59500.0,TRY,0.0,100.0,TRY,C62,8.0,64.0,1000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4000,720,720,EXW,ÇİN HALK CUMHURİYETİ,,,2,10,848180110000,720,,IM17832 - giden.xml
NoGonderici,6966.0,EUR,0.0,,120.0,TRY,0.0,,190000.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,52000.0,51600.0,51600.0,6966.0,EUR,0.0,,0.0,120.0,TRY,KGM,2.0,51600.0,5000.0,0.0,150000.0,5000.0,30000.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4000,011,011,CFR,İSTANBUL,,11,2,10,252910000012,011,,IM515 - giden.xml
NoGonderici,135059.72,USD,141800.0,,1500.0,TRY,1926652.55,TRY,31000.0,0.0,23.0,0.0,0.0,0.0,0.0,674.85,9.68,0.0,0.0,0.0,49.01,33.78,200.0,872.0,USD,674.85,TRY,0.0,9.68,TRY,C62,1.0,200.0,19.37,0.0,129.12,19.37,32.28,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4000,720,720,FOB,ÇİN HALK CUMHURİYETİ,,,2,10,741820000015,720,,IM12335 - giden.xml
NoGonderici,9959.4,EUR,11000.0,,150.0,TRY,0.0,,6624.1,0.0,16.0,0.0,0.0,0.0,0.0,11000.0,150.0,0.0,0.0,0.0,2044.0,1778.0,198.0,9959.4,EUR,11000.0,TRY,0.0,150.0,TRY,C62,2.0,198.0,1624.1,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4071,061,068,FCA,ÇEK CUMHURİYETİ,,,2,10,690320900000,061,,IM19213 - giden.xml
NoGonderici,1339.0,EUR,4200.0,,100.0,TRY,0.0,,6000.0,0.0,1.0,0.0,0.0,0.0,0.0,4200.0,100.0,0.0,0.0,0.0,3.1,2.57,1.0,1339.0,EUR,4200.0,TRY,0.0,100.0,TRY,C62,1.0,1.0,1000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4000,005,005,EXW,İTALYA,,11,1,10,850140202900,005,,IM13115 - giden.xml
NoGonderici,4069.63,USD,283.0,,100.0,TRY,166690.88,TRY,8500.0,0.0,1.0,0.0,0.0,0.0,0.0,10602.23,100.0,0.0,0.0,0.0,18.0,18.0,1.0,4069.63,USD,283.0,EUR,0.0,100.0,TRY,C62,1.0,1.0,1000.0,0.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,4930.37,USD,,4000,400,400,EXW,Birleşik Devletler,,,7,10,903180809000,400,,IM25031 - giden.xml
NoGonderici,12880.0,EUR,7850.0,,210.0,TRY,3250.0,TRY,6624.1,0.0,2.0,0.0,0.0,0.0,0.0,7850.0,210.0,0.0,0.0,0.0,534.0,490.0,2000.0,12880.0,EUR,7850.0,TRY,0.0,210.0,TRY,C62,2.0,2000.0,1624.1,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,3250.0,TRY,,4071,005,005,EXW,İTALYA,,11,1,10,848180190012,005,,IM7320 - giden.xml
NoGonderici,297.95,GBP,0.0,,0.0,,12750.0,TRY,8000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.35,1.0,40.95,GBP,0.0,,0.0,0.0,,C62,1.0,1.0,137.44,0.0,962.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,1752.35,TRY,,4000,006,006,CIP,İSTANBUL,,,7,10,350699009011,007,,IM18638 - giden.xml
NoGonderici,14000.0,EUR,117250.0,,250.0,TRY,0.0,,4624.1,0.0,20.0,0.0,0.0,0.0,0.0,117250.0,250.0,0.0,0.0,0.0,20300.0,20000.0,20000.0,14000.0,EUR,117250.0,TRY,0.0,250.0,TRY,KGM,20.0,20000.0,1624.1,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4071,005,005,EXW,İTALYA,,,2,10,320720100000,005,,IM21540 - giden.xml
NoGonderici,109140.0,EUR,37500.0,,1250.0,TRY,0.0,,195624.1,0.0,34.0,0.0,0.0,0.0,0.0,37500.0,1250.0,0.0,0.0,0.0,51850.0,51000.0,51000.0,109140.0,EUR,37500.0,TRY,0.0,1250.0,TRY,KGM,34.0,51000.0,5624.1,0.0,160000.0,5000.0,25000.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4071,003,003,FOB,HOLLANDA,,11,2,10,253090700000,003,,IM8257 - giden.xml
NoGonderici,4628.92,EUR,2000.0,,80.0,TRY,0.0,,6000.0,0.0,1.0,0.0,0.0,0.0,0.0,960.0,12.39,0.0,0.0,0.0,0.26,0.17,400.0,3912.0,EUR,1040.0,TRY,0.0,67.61,TRY,C62,1.0,400.0,845.12,0.0,4225.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4000,039,039,FCA,İSVİÇRE,,11,2,10,820790100000,004,,IM4364 - giden.xml
NoGonderici,768041.0,EUR,976850.0,,8700.0,TRY,0.0,,420100.0,0.0,71.0,0.0,0.0,0.0,0.0,25382.21,143.52,0.0,0.0,0.0,18520.0,14802.0,1.0,182290.0,EUR,237293.57,TRY,0.0,2064.89,TRY,SET,14.0,1.0,2373.44,23.73,92564.2,2373.44,2373.44,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4000,005,005,FCA,İTALYA,,,12,89,847480100000,005,,IM23289 - giden.xml
NoGonderici,5761.04,USD,13500.0,,120.0,TRY,0.0,,11000.0,0.0,1.0,0.0,0.0,0.0,0.0,13500.0,120.0,0.0,0.0,0.0,272.0,215.28,92.0,5761.04,USD,13500.0,TRY,0.0,120.0,TRY,C62,1.0,92.0,2000.0,0.0,5000.0,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4000,720,720,EXW,ÇİN HALK CUMHURİYETİ,,,2,10,848180110000,720,,IM14170 - giden.xml
NoGonderici,2520.0,EUR,0.0,,80.0,TRY,0.0,,6000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,78.0,52.2,6.0,2520.0,EUR,0.0,,0.0,80.0,TRY,C62,1.0,6.0,1000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4071,005,005,DAP,İSTANBUL,,99,7,10,848190000019,005,,IM2959 - giden.xml
NoGonderici,264.2,EUR,4700.0,,278.42,TRY,0.0,,6000.0,0.0,1.0,0.0,0.0,0.0,0.0,4700.0,278.42,0.0,0.0,0.0,3.0,2.8,5.0,264.2,EUR,4700.0,TRY,0.0,278.42,TRY,C62,1.0,5.0,1000.0,0.0,5000.0,0.0,0.0,0.0,555.84,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4000,005,005,FCA,İTALYA,,,1,10,401610002900,005,,IM18490 - giden.xml
NoGonderici,6330.0,EUR,7500.0,,150.0,TRY,3250.0,TRY,6624.1,0.0,1.0,0.0,0.0,0.0,0.0,7500.0,150.0,0.0,0.0,0.0,278.0,256.0,1.0,6330.0,EUR,7500.0,TRY,0.0,150.0,TRY,C62,1.0,1.0,1624.1,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,3250.0,TRY,,4071,005,005,EXW,İTALYA,,,2,10,848180190012,005,,IM15449 - giden.xml
NoGonderici,27522.0,EUR,121250.0,,400.0,TRY,3500.0,TRY,6624.1,0.0,18.0,0.0,0.0,0.0,0.0,121250.0,400.0,0.0,0.0,0.0,20320.0,19800.0,19800.0,27522.0,EUR,121250.0,TRY,0.0,400.0,TRY,KGM,18.0,19800.0,1624.1,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,3500.0,TRY,,4071,004,005,FCA,ALMANYA,,,2,10,283692000000,004,,IM23859 - giden.xml
NoGonderici,17800.0,EUR,22250.0,,220.0,TRY,0.0,,41000.0,0.0,8.0,0.0,0.0,0.0,0.0,22250.0,220.0,0.0,0.0,0.0,10140.0,10000.0,10000.0,17800.0,EUR,22250.0,TRY,0.0,220.0,TRY,KGM,1.0,10000.0,4000.0,0.0,28000.0,4000.0,5000.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4000,005,005,EXW,İTALYA,,11,2,10,690912000000,005,,IM1813 - giden.xml
NoGonderici,20685.0,EUR,73500.0,,400.0,TRY,0.0,,6624.1,0.0,21.0,0.0,0.0,0.0,0.0,73500.0,400.0,0.0,0.0,0.0,21420.0,21000.0,21000.0,20685.0,EUR,73500.0,TRY,0.0,400.0,TRY,KGM,21.0,21000.0,1624.1,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4071,091,098,FCA,SLOVENYA,,,2,10,281820000000,091,,IM20015 - giden.xml
NoGonderici,17500.0,EUR,21500.0,,250.0,TRY,0.0,,26624.1,0.0,8.0,0.0,0.0,0.0,0.0,21500.0,250.0,0.0,0.0,0.0,10120.0,10000.0,10000.0,17500.0,EUR,21500.0,TRY,0.0,250.0,TRY,KGM,8.0,10000.0,3624.1,0.0,15000.0,3000.0,5000.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4071,005,005,EXW,İTALYA,,,2,10,690912000000,005,,IM15980 - giden.xml
NoGonderici,2846.0,EUR,7200.0,,120.0,TRY,3250.0,TRY,6624.1,0.0,1.0,0.0,0.0,0.0,0.0,7200.0,120.0,0.0,0.0,0.0,125.0,100.0,100.0,2846.0,EUR,7200.0,TRY,0.0,120.0,TRY,KGM,1.0,100.0,1624.1,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,3250.0,TRY,,4071,011,011,EXW,İSPANYA,,,2,10,320710000000,011,,IM15137 - giden.xml
NoGonderici,12400.0,USD,36500.0,,220.0,TRY,0.0,,39100.0,0.0,50.0,0.0,0.0,0.0,0.0,36500.0,220.0,0.0,0.0,0.0,1388.0,1100.0,1000.0,12400.0,USD,36500.0,TRY,0.0,220.0,TRY,C62,1.0,1000.0,3000.0,100.0,30000.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4000,720,720,FOB,ÇİN HALK CUMHURİYETİ,,,2,10,842489700000,720,,IM9045 - giden.xml
NoGonderici,18273.52,GBP,0.0,,300.0,TRY,8500.0,TRY,9500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,293.3,0.0,0.0,0.0,1.64,1.2,1.0,408.52,GBP,0.0,,0.0,6.7,TRY,C62,1.0,1.0,22.35,0.0,190.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,190.02,TRY,,5300,006,006,DAP,İSTANBUL,,99,7,10,901730009000,732,,IM3881 - giden.xml
NoGonderici,25000.0,EUR,127600.0,,400.0,TRY,0.0,,7624.1,0.0,20.0,0.0,0.0,0.0,0.0,127600.0,400.0,0.0,0.0,0.0,20460.0,20000.0,20000.0,25000.0,EUR,127600.0,TRY,0.0,400.0,TRY,KGM,20.0,20000.0,2624.1,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4071,011,001,EXW,İSPANYA,,,1,10,320710000000,011,,IM19018 - giden.xml
NoGonderici,4830.0,EUR,7500.0,,150.0,TRY,0.0,,17624.1,0.0,3.0,0.0,0.0,0.0,0.0,7500.0,150.0,0.0,0.0,0.0,3045.0,3000.0,3000.0,4830.0,EUR,7500.0,TRY,0.0,150.0,TRY,KGM,3.0,3000.0,4624.1,0.0,5000.0,3000.0,5000.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4071,005,005,EXW,İTALYA,,,2,10,690912000000,005,,IM18443 - giden.xml
NoGonderici,61680.0,USD,0.0,,600.0,TRY,0.0,,197000.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,48440.0,48000.0,48000.0,61680.0,USD,0.0,,0.0,600.0,TRY,KGM,40.0,48000.0,5000.0,0.0,150000.0,5000.0,37000.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4071,212,212,CFR,ÇANAKKALE,,11,2,10,283531000000,212,,IM198 - giden.xml
NoGonderici,103250.0,EUR,77850.0,,5550.0,TRY,0.0,,76000.0,0.0,40.0,0.0,0.0,0.0,0.0,77850.0,5550.0,0.0,0.0,0.0,50800.0,50000.0,50000.0,103250.0,EUR,77850.0,TRY,0.0,5550.0,TRY,KGM,2.0,50000.0,4000.0,0.0,60000.0,4000.0,8000.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4000,011,011,EXW,İSPANYA,,,2,10,253090700000,011,,IM13157 - giden.xml
NoGonderici,7776.0,EUR,14250.0,,110.0,TRY,0.0,,15124.1,0.0,2.0,0.0,0.0,0.0,0.0,14250.0,110.0,0.0,0.0,0.0,1770.0,1522.0,240.0,7776.0,EUR,14250.0,TRY,0.0,110.0,TRY,C62,2.0,240.0,2124.1,0.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4071,061,064,FCA,ÇEK CUMHURİYETİ,,11,2,10,690320900000,061,,IM5008 - giden.xml
NoGonderici,15240.0,EUR,7850.0,,280.0,TRY,3850.0,TRY,6624.1,0.0,1.0,0.0,0.0,0.0,0.0,7850.0,280.0,0.0,0.0,0.0,870.0,780.0,2.0,15240.0,EUR,7850.0,TRY,0.0,280.0,TRY,C62,1.0,2.0,1624.1,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,3850.0,TRY,,4071,005,005,EXW,İTALYA,,,2,10,841370599000,005,,IM26419 - giden.xml
NoGonderici,27522.0,EUR,129500.0,,350.0,TRY,0.0,,6724.1,0.0,18.0,0.0,0.0,0.0,0.0,129500.0,350.0,0.0,0.0,0.0,20360.0,19800.0,19800.0,27522.0,EUR,129500.0,TRY,0.0,350.0,TRY,KGM,18.0,19800.0,1624.1,100.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4071,004,004,FCA,ALMANYA,,,2,10,283692000000,004,,IM13393 - giden.xml
NoGonderici,1600.0,EUR,3500.0,,100.0,TRY,0.0,,14624.1,0.0,1.0,0.0,0.0,0.0,0.0,3500.0,100.0,0.0,0.0,0.0,1015.0,1000.0,1000.0,1600.0,EUR,3500.0,TRY,0.0,100.0,TRY,KGM,1.0,1000.0,3624.1,0.0,5000.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4071,005,005,EXW,İTALYA,,,2,10,690912000000,005,,IM18433 - giden.xml
NoGonderici,280.87,EUR,0.0,,277.86,TRY,2500.0,TRY,6000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,277.86,0.0,0.0,0.0,3.1,2.63,1.0,280.87,EUR,0.0,,0.0,277.86,TRY,C62,1.0,1.0,1000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,2500.0,TRY,,4000,005,005,DAP,İSTANBUL,,99,7,10,850440959019,736,,IM1302 - giden.xml
NoGonderici,4781.0,USD,17500.0,,120.0,TRY,0.0,,7500.0,0.0,1.0,0.0,0.0,0.0,0.0,17500.0,120.0,0.0,0.0,0.0,7.2,2.87,2.0,4781.0,USD,17500.0,TRY,0.0,120.0,TRY,SET,1.0,2.0,1000.0,0.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4000,720,720,EXW,ÇİN HALK CUMHURİYETİ,,,2,10,392690979018,720,,IM19343 - giden.xml
NoGonderici,68000.0,EUR,123850.0,,850.0,TRY,3500.0,TRY,6100.0,0.0,3.0,0.0,0.0,0.0,0.0,123850.0,850.0,0.0,0.0,0.0,22155.0,20064.0,2.0,68000.0,EUR,123850.0,TRY,0.0,850.0,TRY,SET,3.0,2.0,2000.0,100.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,3500.0,TRY,,4000,005,005,FCA,İTALYA,,,1,10,847480100000,005,,IM23540 - giden.xml
NoGonderici,153750.0,EUR,64500.0,,1800.0,TRY,0.0,,127000.0,0.0,60.0,0.0,0.0,0.0,0.0,64500.0,1800.0,0.0,0.0,0.0,76500.0,75000.0,75000.0,153750.0,EUR,64500.0,TRY,0.0,1800.0,TRY,KGM,3.0,75000.0,5000.0,0.0,100000.0,6000.0,16000.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4000,003,003,FOB,HOLLANDA,,,2,10,253090700000,003,,IM18440 - giden.xml
NoGonderici,19462.59,EUR,6500.0,,300.0,TRY,0.0,,6624.1,0.0,1.0,0.0,0.0,0.0,0.0,4807.42,226.32,0.0,0.0,0.0,9.71,3.09,2.0,2145.0,EUR,313.22,TRY,0.0,33.06,TRY,C62,1.0,2.0,178.99,0.0,551.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4071,005,005,FCA,İTALYA,,,2,10,848180990029,004,,IM19702 - giden.xml
NoGonderici,8400.0,USD,14850.0,,200.0,TRY,0.0,,24124.1,0.0,2.0,0.0,0.0,0.0,0.0,14850.0,200.0,0.0,0.0,0.0,2500.0,2120.0,200.0,8400.0,USD,14850.0,TRY,0.0,200.0,TRY,C62,2.0,200.0,3124.1,0.0,15000.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4071,720,720,FOB,ÇİN HALK CUMHURİYETİ,,11,2,10,690320900000,720,,IM4532 - giden.xml
NoGonderici,15.0,EUR,0.0,,50.0,TRY,18500.0,TRY,9500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,16.0,15.0,15.0,15.0,EUR,0.0,,0.0,50.0,TRY,KGM,1.0,15.0,1000.0,0.0,8500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,18500.0,TRY,,4000,004,004,CPT,İSTANBUL,,99,7,10,250700200018,004,,IM1733 - giden.xml
NoGonderici,3000.0,EUR,8250.0,,100.0,TRY,0.0,,6624.1,0.0,1.0,0.0,0.0,0.0,0.0,8250.0,100.0,0.0,0.0,0.0,346.0,320.0,1.0,3000.0,EUR,8250.0,TRY,0.0,100.0,TRY,C62,1.0,1.0,1624.1,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,5371,005,005,FCA,İTALYA,,99,7,10,732690980019,005,,IM12304 - giden.xml
